symbol,series,last_corp_announcement_date,last_corp_announcement,open_price,high_price,low_price,last_traded_price,prev_close_price,percent_change,traded_quantity,turnover_in_lakhs,timestamp
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,156.05,150.55,3.65,9372659,14398.28,23-11-2021 13:35
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.8,194.2,3.4,10662579,21154.56,23-11-2021 13:35
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1195.75,1165.05,2.64,7283413,87027.32,23-11-2021 13:35
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,759.35,735.7,758.05,742.1,2.15,13070766,97741.88,23-11-2021 13:35
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4778.5,4679.15,2.12,350629,16664.62,23-11-2021 13:35
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,496.7,477,496.35,486.1,2.11,19977388,98027.05,23-11-2021 13:35
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.4,442.15,2.09,6988673,31294.58,23-11-2021 13:35
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,729.65,715,2.05,1996883,14463.22,23-11-2021 13:35
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,786.25,761.55,785.3,770.75,1.89,1814954,14079.14,23-11-2021 13:35
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.5,657,4.19,7147549,48656.94,23-11-2021 13:40
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.9,150.55,3.55,9470294,14551.11,23-11-2021 13:40
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.95,194.2,3.48,10713730,21258.18,23-11-2021 13:40
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1192.7,1165.05,2.37,7338134,87680.43,23-11-2021 13:40
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,731,705.2,730.95,715,2.23,2054484,14883.91,23-11-2021 13:40
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4776.8,4679.15,2.09,353552,16804.26,23-11-2021 13:40
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,759.35,735.7,757.5,742.1,2.08,13167087,98471.38,23-11-2021 13:40
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.1,442.15,2.02,7041004,31530.32,23-11-2021 13:40
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,496.7,477,495.85,486.1,2.01,20228513,99271.43,23-11-2021 13:40
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,786.25,761.55,785.55,770.75,1.92,1829355,14192.14,23-11-2021 13:40
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,685.5,657,4.34,7199358,49012.51,23-11-2021 13:45
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.9,150.55,3.55,9574484,14713.11,23-11-2021 13:45
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.5,194.2,3.24,10837171,21505.28,23-11-2021 13:45
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1196.5,1165.05,2.7,7428389,88759.59,23-11-2021 13:45
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,731.95,715,2.37,2150170,15584,23-11-2021 13:45
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,759.35,735.7,757.85,742.1,2.12,13278780,99317.31,23-11-2021 13:45
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.45,442.15,2.1,7126627,31916.6,23-11-2021 13:45
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4774.45,4679.15,2.04,358890,17059.15,23-11-2021 13:45
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,496.8,477,495.8,486.1,2,20666822,101447.23,23-11-2021 13:45
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,787,761.55,785.9,770.75,1.97,1901207,14757.17,23-11-2021 13:45
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.9,657,4.25,7227463,49204.57,23-11-2021 13:50
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.3,150,155.9,150.55,3.55,9634997,14808.03,23-11-2021 13:50
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.7,194.2,3.35,10914381,21660.68,23-11-2021 13:50
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1195.6,1165.05,2.62,7471298,89273.05,23-11-2021 13:50
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,732.2,715,2.41,2224179,16125.52,23-11-2021 13:50
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.6,442.15,2.14,7178866,32152.71,23-11-2021 13:50
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4775.55,4679.15,2.06,363930,17299.78,23-11-2021 13:50
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,496.8,477,496.05,486.1,2.05,20829442,102253.81,23-11-2021 13:50
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,759.35,735.7,757,742.1,2.01,13386208,100131.51,23-11-2021 13:50
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2599.65,2505.7,2598.25,2548.05,1.97,437608,11185.35,23-11-2021 13:50
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,685.45,657,4.33,7263450,49451.02,23-11-2021 13:55
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,156.4,150.55,3.89,9773935,15024.49,23-11-2021 13:55
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,201.1,194.2,3.55,11008277,21849.23,23-11-2021 13:55
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1198,1165.05,2.83,7579319,90566.04,23-11-2021 13:55
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,732.1,715,2.39,2264190,16418.32,23-11-2021 13:55
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,759.9,735.7,759.15,742.1,2.3,13600184,101753.86,23-11-2021 13:55
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.35,442.15,2.08,7242605,32440.35,23-11-2021 13:55
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2604,2505.7,2600.25,2548.05,2.05,446875,11426.33,23-11-2021 13:55
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,787,761.55,786.45,770.75,2.04,1933655,15012.12,23-11-2021 13:55
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,496.8,477,495.9,486.1,2.02,21001480,103106.77,23-11-2021 13:55
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.65,657,4.21,7324793,49870.85,23-11-2021 14:00
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,156.15,150.55,3.72,9841395,15130.16,23-11-2021 14:00
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.85,194.2,3.42,11068474,21969.81,23-11-2021 14:00
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1197.5,1165.05,2.79,7629855,91171.43,23-11-2021 14:00
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,730.85,715,2.22,2296827,16657.05,23-11-2021 14:00
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,759.9,735.7,757.45,742.1,2.07,13710917,102593.31,23-11-2021 14:00
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,787,761.55,786.5,770.75,2.04,1946140,15110.22,23-11-2021 14:00
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,450.8,442.15,1.96,7278090,32600.75,23-11-2021 14:00
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2604,2505.7,2597.7,2548.05,1.95,450734,11526.62,23-11-2021 14:00
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133,128.15,132.65,130.15,1.92,9048157,11882.94,23-11-2021 14:00
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,683.5,657,4.03,7446529,50704.16,23-11-2021 14:05
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,155.55,150.55,3.32,10075995,15494.87,23-11-2021 14:05
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.5,194.2,3.24,11211782,22257.63,23-11-2021 14:05
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1192,1165.05,2.31,7761363,92742.08,23-11-2021 14:05
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.05,442.15,2.01,7431972,33293.75,23-11-2021 14:05
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,728.75,715,1.92,2364669,17151.89,23-11-2021 14:05
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,787,761.55,785.3,770.75,1.89,2041454,15858.63,23-11-2021 14:05
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3647.85,3574,3645,3581.6,1.77,264530,9593.66,23-11-2021 14:05
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133,128.15,132.4,130.15,1.73,9162495,12034.02,23-11-2021 14:05
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2604,2505.7,2590.5,2548.05,1.67,462277,11826.06,23-11-2021 14:05
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.65,657,4.21,7479578,50929.94,23-11-2021 14:10
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,155.9,150.55,3.55,10172265,15644.94,23-11-2021 14:10
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.5,194.2,3.24,11288594,22411.25,23-11-2021 14:10
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1193.65,1165.05,2.45,7799085,93192.05,23-11-2021 14:10
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.6,442.15,2.14,7518120,33682.68,23-11-2021 14:10
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,787,761.55,786.95,770.75,2.1,2053131,15950.36,23-11-2021 14:10
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,729.85,715,2.08,2387796,17320.83,23-11-2021 14:10
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133,128.15,132.7,130.15,1.96,9232191,12126.48,23-11-2021 14:10
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2604,2505.7,2596.65,2548.05,1.91,466388,11932.72,23-11-2021 14:10
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,496.8,477,495.4,486.1,1.91,21571632,105927.5,23-11-2021 14:10
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,685.35,657,4.32,7508195,51126.3,23-11-2021 14:15
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,155.95,150.55,3.59,10245822,15760.12,23-11-2021 14:15
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.6,194.2,3.3,11352884,22540.02,23-11-2021 14:15
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1193.6,1165.05,2.45,7833246,93599.46,23-11-2021 14:15
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,787.45,761.55,787,770.75,2.11,2066998,16059.54,23-11-2021 14:15
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2605.05,2505.7,2601.25,2548.05,2.09,472285,12086.1,23-11-2021 14:15
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.35,442.15,2.08,7564879,33893.68,23-11-2021 14:15
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,729.8,715,2.07,2417907,17540.71,23-11-2021 14:15
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133,128.15,132.8,130.15,2.04,9290152,12203.54,23-11-2021 14:15
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,496.8,477,496,486.1,2.04,21787055,106996.23,23-11-2021 14:15
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,686.65,657,4.51,7609134,51818.96,23-11-2021 14:20
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,155.9,150.55,3.55,10365844,15946.81,23-11-2021 14:20
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.6,194.2,3.3,11427632,22690.71,23-11-2021 14:20
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,790.5,761.55,790.1,770.75,2.51,2130818,16563.06,23-11-2021 14:20
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1192.55,1165.05,2.36,7893175,94315.55,23-11-2021 14:20
CIPLA,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 5 Per Share,891.7,918.55,890,915.7,895.4,2.27,1438691,13018.14,23-11-2021 14:20
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,497.8,477,497.05,486.1,2.25,22512078,110601.84,23-11-2021 14:20
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2605.05,2505.7,2603.65,2548.05,2.18,480552,12301.31,23-11-2021 14:20
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,730.55,715,2.17,2462122,17863.68,23-11-2021 14:20
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133,128.15,132.85,130.15,2.07,9386406,12331.86,23-11-2021 14:20
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,686.75,657,4.53,7644135,52059.62,23-11-2021 14:25
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,156.1,150.55,3.69,10474800,16117.57,23-11-2021 14:25
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.5,194.2,3.24,11595909,23027.16,23-11-2021 14:25
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,499.35,477,499.2,486.1,2.69,23220718,114132.15,23-11-2021 14:25
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1194.25,1165.05,2.51,7947480,94962.85,23-11-2021 14:25
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,791.75,761.55,789.8,770.75,2.47,2227971,17330.94,23-11-2021 14:25
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,731.85,715,2.36,2524442,18319.62,23-11-2021 14:25
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2608,2505.7,2607,2548.05,2.31,486948,12467.96,23-11-2021 14:25
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133,128.15,132.95,130.15,2.15,9479474,12455.08,23-11-2021 14:25
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3658.35,3574,3657.8,3581.6,2.13,281102,10199,23-11-2021 14:25
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,687.45,657,4.63,7701563,52453.81,23-11-2021 14:30
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,155.95,150.55,3.59,10560732,16250.85,23-11-2021 14:30
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.35,193.15,200.9,194.2,3.45,11825880,23488.56,23-11-2021 14:30
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1195.7,1165.05,2.63,7994649,95526.46,23-11-2021 14:30
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,499.35,477,498.5,486.1,2.55,23562892,115837.53,23-11-2021 14:30
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,791.75,761.55,789.8,770.75,2.47,2259794,17582.33,23-11-2021 14:30
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2608.95,2505.7,2608,2548.05,2.35,492015,12600.06,23-11-2021 14:30
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,731.2,715,2.27,2567771,18636.37,23-11-2021 14:30
HINDALCO,EQ,12-08-2021,Annual General Meeting/Dividend - Rs 3 Per Share,439.25,453.4,437.05,451.55,442.15,2.13,7768107,34811.22,23-11-2021 14:30
DIVISLAB,EQ,17-08-2021,Dividend - Rs 20 Per Share,4679.15,4825,4635,4776.3,4679.15,2.08,402977,19161.23,23-11-2021 14:30
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,687.4,657,4.63,7756528,52832.04,23-11-2021 14:35
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.65,193.15,201.45,194.2,3.73,12212632,24266.5,23-11-2021 14:35
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,156.05,150.55,3.65,10670547,16423.04,23-11-2021 14:35
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1197.9,1165.05,2.82,8089781,96664.79,23-11-2021 14:35
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,499.35,477,498.45,486.1,2.54,23876349,117400.01,23-11-2021 14:35
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,791.75,761.55,789.7,770.75,2.46,2282671,17762.83,23-11-2021 14:35
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,731.85,715,2.36,2616652,18994.02,23-11-2021 14:35
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133.2,128.15,133.2,130.15,2.34,9695445,12741.75,23-11-2021 14:35
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3663.6,3574,3660.8,3581.6,2.21,289307,10499.1,23-11-2021 14:35
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2608.95,2505.7,2603.45,2548.05,2.17,497637,12746.62,23-11-2021 14:35
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,687,657,4.57,7782494,53010.46,23-11-2021 14:40
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.65,193.15,201.1,194.2,3.55,12332316,24508.01,23-11-2021 14:40
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,155.9,150.55,3.55,10743061,16535.72,23-11-2021 14:40
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1196.25,1165.05,2.68,8137006,97229.9,23-11-2021 14:40
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,791.75,761.55,789.05,770.75,2.37,2295346,17862.84,23-11-2021 14:40
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,499.35,477,497.45,486.1,2.33,24136015,118691.27,23-11-2021 14:40
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133.2,128.15,133.15,130.15,2.31,9757120,12823.78,23-11-2021 14:40
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,731.5,715,2.31,2647056,19216.3,23-11-2021 14:40
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3663.6,3574,3659.9,3581.6,2.19,292025,10598.58,23-11-2021 14:40
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2608.95,2505.7,2602.75,2548.05,2.15,503130,12889.59,23-11-2021 14:40
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,685.7,657,4.37,7907083,53864.63,23-11-2021 14:45
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,156.15,150.55,3.72,10856031,16711.77,23-11-2021 14:45
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.65,193.15,201.25,194.2,3.63,12444934,24734.31,23-11-2021 14:45
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1196.95,1165.05,2.74,8208813,98088.75,23-11-2021 14:45
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133.3,128.15,133.3,130.15,2.42,9865921,12968.75,23-11-2021 14:45
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,791.75,761.55,788.95,770.75,2.36,2314745,18015.66,23-11-2021 14:45
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2608.95,2505.7,2607.8,2548.05,2.34,509846,13064.6,23-11-2021 14:45
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,759.9,735.7,759.5,742.1,2.34,15682470,117508.75,23-11-2021 14:45
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,499.35,477,497.45,486.1,2.33,24341698,119714.9,23-11-2021 14:45
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,732.95,705.2,731.6,715,2.32,2738293,19883.57,23-11-2021 14:45
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.6,657,4.2,7955558,54196.44,23-11-2021 14:50
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.45,150,156.25,150.55,3.79,10948953,16857.01,23-11-2021 14:50
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.65,193.15,201.3,194.2,3.66,12563678,24974.08,23-11-2021 14:50
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1196.8,1165.05,2.73,8274947,98879.82,23-11-2021 14:50
ADANIPORTS,EQ,24-06-2021,Dividend - Rs 5 Per Sh,714,733.6,705.2,733.15,715,2.54,2875358,20887.46,23-11-2021 14:50
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133.4,128.15,133.3,130.15,2.42,9946118,13076.16,23-11-2021 14:50
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,499.35,477,497.65,486.1,2.38,24490597,120457,23-11-2021 14:50
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,791.75,761.55,789.05,770.75,2.37,2331366,18146.89,23-11-2021 14:50
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2610,2505.7,2608.15,2548.05,2.36,514479,13185.48,23-11-2021 14:50
BRITANNIA,EQ,30-08-2021,Annual General Meeting,3577.8,3665,3574,3660,3581.6,2.19,303557,11020.7,23-11-2021 14:50
JSWSTEEL,EQ,05-07-2021,Annual General Meeting/Dividend - Rs 6.50 Per Share,657.1,689.7,657.1,684.4,657,4.17,8013461,54593.31,23-11-2021 14:55
POWERGRID,EQ,08-09-2021,Annual General Meeting/Dividend - Rs 3 Per Share,193.25,201.85,193.15,201.7,194.2,3.86,12726247,25301.05,23-11-2021 14:55
COALINDIA,EQ,02-09-2021,Dividend - Rs 3.50 Per Share,150,156.5,150,156.25,150.55,3.79,11159433,17186.64,23-11-2021 14:55
TATASTEEL,EQ,17-06-2021,Annual General Meeting/Dividend - Rs 25 Per Share,1168.05,1209,1165.15,1197.5,1165.05,2.79,8381479,100155.32,23-11-2021 14:55
NTPC,EQ,20-09-2021,Annual General Meeting,130.05,133.55,128.15,133.45,130.15,2.54,10069669,13240.61,23-11-2021 14:55
SUNPHARMA,EQ,23-08-2021,Annual General Meeting/Dividend - Rs 2 Per Share,770,791.75,761.55,789.5,770.75,2.43,2364806,18410.96,23-11-2021 14:55
TATAMOTORS,EQ,18-07-2016,Dividend - Re 0.20/- Per Share,484.4,499.35,477,497.8,486.1,2.41,24762737,121810.38,23-11-2021 14:55
BHARTIARTL,EQ,27-09-2021,Rights 1:14 @ Premium Rs 530/-,745,760.9,735.7,759.9,742.1,2.4,16233027,121689.26,23-11-2021 14:55
EICHERMOT,EQ,09-08-2021,Annual General Meeting/Dividend - Rs 17 Per Share,2536,2610,2505.7,2607.7,2548.05,2.34,524713,13452.22,23-11-2021 14:55
